date,storage_twh,agsi_consumption_gwh,injection_gwh,withdrawal_gwh,storage_pct_full
2023-01-24,207.0987,870.55,28.78,2660.0,83.76
2023-01-25,204.6649,870.55,42.51,2466.2,82.78
2023-01-26,202.8968,870.55,37.42,2388.6,82.06
2023-01-27,200.3784,870.55,29.79,2533.2,81.04
2023-01-28,198.61,870.55,55.35,1798.5,80.33
2023-01-29,197.1858,870.55,68.16,1453.7,79.75
2023-01-30,195.7184,870.55,14.29,1470.0,79.16
2023-01-31,196.4795,870.55,34.53,1494.2,78.73
2023-02-01,195.3551,870.55,72.19,1202.9,78.28
2023-02-02,194.3262,870.55,73.64,1091.7,77.87
2023-02-03,193.8228,870.55,67.26,562.6,77.67
2023-02-04,193.1387,870.55,48.86,698.5,77.4
2023-02-05,191.3835,870.55,34.46,790.9,77.31
2023-02-06,190.6592,870.55,20.17,1825.9,76.4
2023-02-07,188.6905,870.55,50.69,2026.8,75.61
2023-02-08,186.8261,870.55,60.1,1906.4,74.87
2023-02-09,184.969,870.55,76.16,1915.7,74.12
2023-02-10,183.5439,870.55,78.6,1471.3,73.55
2023-02-11,182.8615,870.55,85.16,754.1,73.28
2023-02-12,182.3889,870.55,138.42,604.6,73.09
2023-02-13,181.3627,870.55,74.21,1084.9,72.68
2023-02-14,180.4852,870.55,26.6,896.3,72.33
2023-02-15,179.741,870.55,60.87,792.9,72.03
2023-02-16,179.0608,870.55,52.89,727.0,71.75
2023-02-17,178.8927,870.55,217.85,390.3,71.69
2023-02-18,179.0492,870.55,429.5,257.8,71.75
2023-02-19,179.0737,870.55,273.39,253.7,71.76
2023-02-20,178.8586,870.55,161.25,398.5,71.67
2023-02-21,178.5026,870.55,131.98,494.2,71.53
2023-02-22,177.9845,870.55,108.15,629.4,71.32
2023-02-23,177.6602,870.55,167.54,493.6,71.19
2023-02-24,177.2368,870.55,118.96,540.1,71.02
2023-02-25,176.8711,870.55,115.22,478.4,70.88
2023-02-26,176.2992,870.55,104.1,672.7,70.65
2023-02-27,175.288,870.55,64.69,1533.0,69.97
2023-02-28,173.7778,870.55,69.07,1540.9,69.37
2023-03-01,172.2957,870.55,30.8,1536.5,68.78
2023-03-02,171.0288,870.55,40.23,1271.2,68.27
2023-03-03,169.8772,870.55,63.08,1176.4,67.81
2023-03-04,169.2774,870.55,42.51,608.9,67.57
2023-03-05,168.4745,870.55,21.27,809.7,67.25
2023-03-06,167.167,870.55,22.45,1317.6,66.73
2023-03-07,165.5131,870.55,29.12,1668.7,66.07
2023-03-08,163.6934,870.55,30.42,1878.8,65.34
2023-03-09,162.475,870.55,50.39,1229.6,64.86
2023-03-10,161.7527,870.55,31.57,728.9,64.57
2023-03-11,161.1358,870.55,68.06,673.9,64.32
2023-03-12,160.7129,870.55,115.41,514.9,64.15
2023-03-13,160.6807,870.55,252.47,295.8,64.14
2023-03-14,160.4223,870.55,121.99,372.0,64.04
2023-03-15,159.8361,870.55,72.44,641.0,63.8
2023-03-16,159.3926,870.55,76.29,504.4,63.63
2023-03-17,159.2827,870.55,191.4,298.9,63.58
2023-03-18,159.7567,870.55,511.29,141.0,63.77
2023-03-19,160.0289,870.55,403.85,131.2,63.88
2023-03-20,159.8124,870.55,104.3,237.8,63.79
2023-03-21,159.8384,870.55,190.91,169.1,63.8
2023-03-22,160.042,870.55,380.65,187.7,63.89
2023-03-23,160.4206,870.55,537.41,169.6,64.04
2023-03-24,160.8431,870.55,557.71,141.6,64.21
2023-03-25,161.2513,870.55,557.95,160.3,64.37
2023-03-26,161.4091,870.55,334.72,198.8,64.43
2023-03-27,160.9654,870.55,57.67,497.8,64.25
2023-03-28,160.543,870.55,64.41,512.7,64.09
2023-03-29,160.4226,870.55,74.53,190.6,64.04
2023-03-30,160.5456,870.55,216.46,77.8,64.09
2023-03-31,160.6135,870.55,282.45,112.4,64.11
2023-04-01,161.1134,870.55,460.99,37.9,64.42
2023-04-02,161.1839,870.55,261.53,186.5,64.45
2023-04-03,160.8686,870.55,97.8,404.2,64.35
2023-04-04,160.3132,870.55,52.56,600.6,64.13
2023-04-05,159.7984,870.55,92.87,628.2,63.88
2023-04-06,159.5402,870.55,92.32,332.1,63.78
2023-04-07,159.4944,870.55,173.59,204.0,63.76
2023-04-08,159.6689,870.55,311.47,105.6,63.83
2023-04-09,160.2362,870.55,609.6,15.0,64.06
2023-04-10,160.9091,870.55,689.25,9.7,64.33
2023-04-11,161.233,870.55,326.01,17.8,64.46
2023-04-12,161.3577,870.55,297.04,157.1,64.51
2023-04-13,161.1541,870.55,106.31,315.9,64.42
2023-04-14,161.1747,870.55,155.7,141.2,64.43
2023-04-15,161.3864,870.55,280.29,66.2,64.52
2023-04-16,161.4858,870.55,226.51,134.4,64.56
2023-04-17,161.4434,870.55,139.38,184.6,64.54
2023-04-18,161.5358,870.55,153.61,72.3,64.58
2023-04-19,161.6345,870.55,212.38,128.9,64.62
2023-04-20,161.6085,870.55,116.51,152.6,64.61
2023-04-21,161.7955,870.55,271.5,97.2,64.68
2023-04-22,162.7238,870.55,945.72,19.6,65.05
2023-04-23,163.7254,870.55,1007.24,23.1,65.45
2023-04-24,164.457,870.55,756.94,26.9,65.75
2023-04-25,164.911,870.55,497.9,41.5,65.93
2023-04-26,164.7509,870.55,74.67,245.9,65.86
2023-04-27,164.8622,870.55,184.76,85.9,65.91
2023-04-28,165.3186,870.55,528.99,24.3,66.09
2023-04-29,166.2009,870.55,893.15,7.2,66.44
2023-04-30,167.1665,870.55,971.36,2.6,66.83
2023-05-01,167.9701,870.55,816.83,7.8,67.15
2023-05-02,168.2728,870.55,349.82,53.7,67.27
2023-05-03,168.5147,870.55,329.35,82.8,67.37
2023-05-04,168.139,870.55,551.24,925.7,67.14
2023-05-05,168.7797,870.55,638.78,2.1,67.4
2023-05-06,169.6552,870.55,909.62,12.0,67.75
2023-05-07,170.588,870.55,958.8,13.0,68.12
2023-05-08,171.4598,870.55,880.27,31.5,68.47
2023-05-09,171.8383,870.55,428.08,47.0,68.63
2023-05-10,172.1873,870.55,381.1,36.0,68.77
2023-05-11,172.5741,870.55,414.39,26.8,68.93
2023-05-12,173.1628,870.55,778.13,11.1,69.16
2023-05-13,174.2352,870.55,1100.32,26.2,69.59
2023-05-14,175.3534,870.55,1121.93,2.3,70.04
2023-05-15,176.0514,870.55,699.43,8.1,70.32
2023-05-16,176.7021,870.55,479.9,49.4,70.52
2023-05-17,177.0498,870.55,651.52,316.3,70.66
2023-05-18,177.6699,870.55,688.01,22.2,70.9
2023-05-19,178.4618,870.55,794.33,2.0,71.22
2023-05-20,179.644,870.55,1188.37,5.8,71.69
2023-05-21,180.9878,870.55,1340.79,0.2,72.23
2023-05-22,181.6074,870.55,607.92,41.5,72.48
2023-05-23,182.121,870.55,588.71,67.9,72.68
2023-05-24,182.4761,870.55,432.85,78.8,72.82
2023-05-25,182.7819,870.55,404.53,97.7,72.94
2023-05-26,183.5432,870.55,794.63,28.8,73.25
2023-05-27,184.6518,870.55,965.63,5.8,73.69
2023-05-28,185.475,870.55,1090.48,14.9,74.02
2023-05-29,186.2252,870.55,871.89,15.6,74.32
2023-05-30,187.0818,870.55,636.13,13.3,74.66
2023-05-31,187.3884,870.55,533.98,25.7,74.99
2023-06-01,187.8107,870.55,465.92,43.6,75.16
2023-06-02,188.4882,870.55,497.28,24.6,75.15
2023-06-03,189.1701,870.55,690.23,8.3,75.43
2023-06-04,189.8525,870.55,688.83,23.6,75.7
2023-06-05,190.2449,870.55,431.14,33.4,75.85
2023-06-06,190.5461,870.55,350.16,47.3,75.97
2023-06-07,190.7325,870.55,227.4,46.0,76.04
2023-06-08,191.1828,870.55,461.64,4.8,76.22
2023-06-09,191.7343,870.55,560.57,9.5,76.44
2023-06-10,192.6374,870.55,909.45,6.9,76.8
2023-06-11,193.5399,870.55,909.87,6.8,77.16
2023-06-12,194.0962,870.55,627.33,71.0,77.38
2023-06-13,194.7415,870.55,582.83,4.4,77.64
2023-06-14,195.1609,870.55,455.46,37.5,77.81
2023-06-15,195.477,870.55,344.04,28.7,77.93
2023-06-16,195.9238,870.55,467.32,20.6,78.11
2023-06-17,196.4765,870.55,646.65,93.9,78.33
2023-06-18,197.3132,870.55,842.92,6.2,78.67
2023-06-19,197.6774,870.55,385.24,21.1,78.81
2023-06-20,197.9206,870.55,275.97,29.1,78.91
2023-06-21,198.0403,870.55,225.49,105.8,78.96
2023-06-22,198.0557,870.55,100.43,85.0,78.96
2023-06-23,198.2859,870.55,249.1,18.9,79.05
2023-06-24,199.0265,870.55,746.22,5.6,79.35
2023-06-25,199.7249,870.55,718.61,20.2,79.63
2023-06-26,200.2198,870.55,533.79,38.9,79.83
2023-06-27,200.4089,870.55,227.56,38.2,79.9
2023-06-28,200.4393,870.55,102.72,72.3,79.91
2023-06-29,200.5013,870.55,118.75,56.7,79.94
2023-06-30,200.7565,870.55,276.85,21.7,80.04
2023-07-01,201.6252,870.55,901.99,23.9,80.4
2023-07-02,202.477,870.55,878.59,23.4,80.74
2023-07-03,203.1663,870.55,695.63,17.5,81.02
2023-07-04,203.4614,870.55,316.52,22.2,81.06
2023-07-05,203.9934,870.55,540.36,8.4,81.27
2023-07-06,204.3586,870.55,370.82,5.6,81.42
2023-07-07,204.979,870.55,623.41,3.0,81.67
2023-07-08,205.8815,870.55,916.14,0.3,82.03
2023-07-09,206.7314,870.55,848.3,5.1,82.36
2023-07-10,207.1539,870.55,423.97,20.3,82.8
2023-07-11,207.5016,870.55,361.52,13.8,82.94
2023-07-12,207.8737,870.55,391.37,11.6,83.09
2023-07-13,208.2805,870.55,410.69,9.1,83.24
2023-07-14,208.8425,870.55,570.33,8.3,83.47
2023-07-15,209.8017,870.55,991.77,4.8,83.85
2023-07-16,210.8091,870.55,1009.26,5.7,84.25
2023-07-17,211.3989,870.55,622.97,11.8,84.49
2023-07-18,211.842,870.55,445.99,4.2,84.67
2023-07-19,212.2197,870.55,406.77,27.3,84.82
2023-07-20,212.5255,870.55,308.23,18.0,84.9
2023-07-21,212.9313,870.55,417.14,9.1,85.06
2023-07-22,213.8251,870.55,934.14,12.3,85.42
2023-07-23,214.7982,870.55,975.59,2.6,85.81
2023-07-24,215.3522,870.55,534.8,1.5,86.03
2023-07-25,215.8642,870.55,509.74,5.4,86.23
2023-07-26,216.4527,870.55,595.17,6.0,86.47
2023-07-27,217.011,870.55,565.21,4.6,86.69
2023-07-28,217.4786,870.55,479.92,8.6,86.88
2023-07-29,218.6135,870.55,1160.64,0.3,87.33
2023-07-30,219.8486,870.55,1240.08,0.3,87.82
2023-07-31,220.8059,870.55,928.25,1.2,88.2
2023-08-01,220.2119,870.55,623.82,1198.5,87.89
2023-08-02,220.9876,870.55,777.09,1.4,88.2
2023-08-03,221.5752,870.55,602.16,11.7,88.43
2023-08-04,222.056,870.55,495.22,15.1,88.62
2023-08-05,222.8331,870.55,789.64,11.5,88.93
2023-08-06,223.6539,870.55,822.24,0.4,89.26
2023-08-07,224.3646,870.55,725.71,0.9,89.54
2023-08-08,225.1007,870.55,711.21,0.8,89.84
2023-08-09,225.7798,870.55,679.96,0.9,90.11
2023-08-10,226.4862,870.55,706.68,0.3,90.39
2023-08-11,227.3221,870.55,837.01,1.1,90.72
2023-08-12,228.4492,870.55,1153.79,0.2,91.17
2023-08-13,229.5482,870.55,1100.38,9.3,91.61
2023-08-14,230.3121,870.55,760.61,1.8,91.85
2023-08-15,230.9889,870.55,670.81,7.5,91.54
2023-08-16,231.6809,870.55,693.13,0.8,91.79
2023-08-17,232.4445,870.55,767.46,1.8,92.1
2023-08-18,233.1364,870.55,694.02,1.7,92.38
2023-08-19,234.0466,870.55,938.42,20.0,92.74
2023-08-20,234.8224,870.55,778.77,4.1,93.05
2023-08-21,235.2454,870.55,470.5,49.1,93.21
2023-08-22,235.4951,870.55,277.05,33.8,93.31
2023-08-23,235.7082,870.55,217.69,6.5,93.4
2023-08-24,235.8929,870.55,200.62,15.9,93.47
2023-08-25,236.1212,870.55,229.21,0.8,93.56
2023-08-26,236.5554,870.55,461.57,13.5,93.73
2023-08-27,237.0301,870.55,488.95,14.3,93.92
2023-08-28,237.1061,870.55,157.64,95.2,93.95
2023-08-29,236.8822,870.55,83.77,308.3,93.86
2023-08-30,236.9262,870.55,127.55,83.6,93.88
2023-08-31,236.9783,870.55,186.37,90.2,93.81
2023-09-01,237.6171,870.55,358.27,19.3,93.73
2023-09-02,237.9362,870.55,474.69,156.0,93.85
2023-09-03,238.2473,870.55,521.43,210.4,93.98
2023-09-04,238.2944,870.55,195.48,148.4,94.0
2023-09-05,238.3681,870.55,146.06,76.7,94.02
2023-09-06,238.3832,870.55,144.1,130.1,93.99
2023-09-07,238.3769,870.55,148.97,155.4,93.99
2023-09-08,238.3274,870.55,160.57,210.8,93.97
2023-09-09,238.4566,870.55,191.25,62.0,94.02
2023-09-10,238.5419,870.55,166.48,81.1,94.05
2023-09-11,238.52,870.55,112.66,122.9,94.04
2023-09-12,238.5239,870.55,116.83,99.9,94.04
2023-09-13,238.5312,870.55,68.93,61.4,94.05
2023-09-14,238.5726,870.55,93.67,54.7,94.06
2023-09-15,238.72,870.55,147.97,0.6,94.12
2023-09-16,238.9521,870.55,264.52,32.4,94.21
2023-09-17,239.2808,870.55,329.15,0.4,94.34
2023-09-18,239.5343,870.55,253.76,0.4,94.44
2023-09-19,239.8785,870.55,343.67,3.1,94.58
2023-09-20,240.1282,870.55,266.95,14.6,94.57
2023-09-21,240.2855,870.55,180.49,24.3,94.64
2023-09-22,240.494,870.55,225.34,16.9,94.72
2023-09-23,240.8917,870.55,415.6,17.8,94.82
2023-09-24,241.3176,870.55,438.02,12.2,94.99
2023-09-25,241.5618,870.55,294.0,49.8,95.08
2023-09-26,241.7789,870.55,237.46,20.3,95.17
2023-09-27,242.0663,870.55,295.93,8.6,95.28
2023-09-28,242.2787,870.55,331.27,109.1,95.36
2023-09-29,242.6879,870.55,410.34,0.3,95.5
2023-09-30,243.2453,870.55,674.34,1.4,95.72
2023-10-01,244.058,870.55,814.1,1.4,96.04
2023-10-02,244.6327,870.55,582.38,7.9,96.27
2023-10-03,245.43,870.55,803.0,1.1,96.56
2023-10-04,245.927,870.55,513.23,16.6,96.75
2023-10-05,245.9011,870.55,129.35,155.3,96.74
2023-10-06,246.3025,870.55,411.69,5.0,96.87
2023-10-07,246.911,870.55,613.11,13.7,97.12
2023-10-08,247.4053,870.55,529.57,30.1,97.31
2023-10-09,247.635,870.55,260.54,9.7,97.39
2023-10-10,247.9138,870.55,297.58,15.3,97.35
2023-10-11,248.4719,870.55,566.55,1.4,97.56
2023-10-12,248.8354,870.55,389.08,20.0,97.7
2023-10-13,249.5049,870.55,692.5,1.7,97.97
2023-10-14,250.1661,870.55,684.33,15.5,98.23
2023-10-15,250.5728,870.55,431.53,24.8,98.39
2023-10-16,250.6843,870.55,196.34,100.5,98.42
2023-10-17,250.6743,870.55,86.81,96.9,98.42
2023-10-18,250.5919,870.55,93.85,177.7,98.39
2023-10-19,250.6218,870.55,131.34,100.0,98.4
2023-10-20,250.7146,870.55,201.63,108.8,98.43
2023-10-21,251.2713,870.55,556.84,0.1,98.65
2023-10-22,251.7624,870.55,494.1,3.2,98.85
2023-10-23,251.8067,870.55,162.41,118.0,98.84
2023-10-24,251.8821,870.55,119.59,50.8,98.86
2023-10-25,251.9418,870.55,137.89,89.0,98.89
2023-10-26,252.0506,870.55,192.76,73.1,98.93
2023-10-27,252.2147,870.55,219.13,54.3,98.99
2023-10-28,252.7549,870.55,555.01,7.5,99.21
2023-10-29,253.3396,870.55,584.58,0.0,99.43
2023-10-30,253.5727,870.55,270.24,42.3,99.53
2023-10-31,253.8773,870.55,330.77,8.0,99.65
2023-11-01,254.2684,870.55,420.31,19.6,99.77
2023-11-02,254.611,870.55,371.44,19.0,99.91
2023-11-03,254.711,870.55,146.49,46.6,99.95
2023-11-04,254.9407,870.55,246.11,11.1,100.04
2023-11-05,255.1921,870.55,260.62,9.3,100.14
2023-11-06,255.2866,870.55,110.43,15.9,100.12
2023-11-07,255.3398,870.55,68.36,15.2,100.14
2023-11-08,255.2418,870.55,35.96,134.0,100.1
2023-11-09,255.2591,870.55,64.23,46.9,100.11
2023-11-10,255.2331,870.55,74.35,100.4,100.08
2023-11-11,255.3376,870.55,118.39,13.9,100.13
2023-11-12,255.409,870.55,82.25,10.9,100.15
2023-11-13,255.2857,870.55,50.75,174.2,100.11
2023-11-14,255.384,870.55,105.68,8.3,100.14
2023-11-15,255.8407,870.55,40.31,45.7,100.32
2023-11-16,255.5072,870.55,11.88,345.4,100.26
2023-11-17,255.1048,870.55,6.81,409.1,100.11
2023-11-18,255.0834,870.55,98.26,119.7,100.08
2023-11-19,255.435,870.55,378.93,27.3,100.22
2023-11-20,255.5234,870.55,170.77,79.8,100.25
2023-11-21,255.0494,870.55,15.37,489.3,100.07
2023-11-22,254.16,870.55,16.81,906.7,99.72
2023-11-23,253.7655,870.55,44.33,438.8,99.55
2023-11-24,253.2954,870.55,22.98,493.0,99.37
2023-11-25,252.8296,870.55,20.76,486.6,99.18
2023-11-26,252.2924,870.55,36.89,574.0,98.96
2023-11-27,251.16,870.55,28.15,1158.0,98.51
2023-11-28,249.6965,870.55,20.39,1475.6,97.94
2023-11-29,247.7565,870.55,13.55,1953.5,97.18
2023-11-30,245.5718,870.55,11.27,2229.4,96.32
2023-12-01,244.0109,870.55,32.29,1677.6,95.75
2023-12-02,242.5979,870.55,11.91,1427.2,95.2
2023-12-03,241.4745,870.55,15.07,1137.1,94.76
2023-12-04,239.6087,870.55,18.93,1884.7,94.03
2023-12-05,238.0321,870.55,25.19,1601.8,93.41
2023-12-06,236.3013,870.55,15.85,1710.3,92.73
2023-12-07,235.0558,870.55,20.69,1270.9,92.24
2023-12-08,234.1643,870.55,45.38,932.1,91.89
2023-12-09,234.0271,870.55,233.35,357.6,91.84
2023-12-10,234.0902,870.55,334.32,271.2,91.86
2023-12-11,233.7898,870.55,94.93,399.3,91.74
2023-12-12,233.3151,870.55,34.24,509.7,91.57
2023-12-13,232.892,870.55,63.02,481.1,91.4
2023-12-14,232.2634,870.55,30.62,726.5,91.14
2023-12-15,231.8333,870.55,69.76,499.8,90.97
2023-12-16,231.9306,870.55,377.19,290.1,91.01
2023-12-17,231.9204,870.55,385.63,285.9,91.01
2023-12-18,231.5337,870.55,65.37,499.0,90.86
2023-12-19,230.8307,870.55,71.74,727.6,90.58
2023-12-20,230.2701,870.55,84.71,642.3,90.36
2023-12-21,230.1188,870.55,183.82,335.2,90.3
2023-12-22,230.0134,870.55,191.55,296.9,90.26
2023-12-23,230.1785,870.55,458.54,293.6,90.33
2023-12-24,230.5508,870.55,626.08,253.8,90.47
2023-12-25,231.0529,870.55,705.46,203.4,90.67
2023-12-26,231.4218,870.55,608.29,239.4,90.81
2023-12-27,231.4941,870.55,351.16,278.8,90.84
2023-12-28,231.646,870.55,429.69,277.7,90.9
2023-12-29,231.7399,870.55,384.15,286.8,90.94
2023-12-30,231.9051,870.55,399.99,238.4,91.0
2023-12-31,231.9639,870.55,292.82,230.5,91.03
2024-01-01,232.0502,903.9,447.11,364.4,91.06
2024-01-02,231.9955,903.9,300.29,473.9,91.04
2024-01-03,231.6822,903.9,214.36,530.6,90.92
2024-01-04,231.0731,903.9,66.65,659.9,90.68
2024-01-05,230.3468,903.9,64.32,820.6,90.39
2024-01-06,229.6733,903.9,69.97,729.6,90.13
2024-01-07,228.5874,903.9,21.37,1125.6,89.7
2024-01-08,226.2327,903.9,18.46,2373.3,88.78
2024-01-09,223.2449,903.9,16.97,2991.4,87.6
2024-01-10,220.2405,903.9,20.79,3017.1,86.43
2024-01-11,217.3371,903.9,36.08,2969.2,85.29
2024-01-12,215.0235,903.9,15.23,2278.6,84.38
2024-01-13,213.5904,903.9,23.16,1462.5,83.82
2024-01-14,212.2852,903.9,20.4,1367.2,83.3
